凯比(北京)制动系统有限公司,法定代表人：李光远 注册资本：160万美元 成立时间：2004-01-08 ,邮箱：46125175@qq.com电话：13382130819 更多号码 ,地址：北京市密云区工业开发区C区西统路51号  ,制造业,0
创盛信息技术(湖北)有限公司,法定代表人：陈琛 注册资本：750万美元 成立时间：2010-12-01 ,邮箱：172603582@qq.com电话：027-87782558 更多号码 ,地址：武汉东湖新技术开发区佛祖岭一路8号  ,科学研究和技术服务业,0
前线网络信息技术(北京)有限公司,法定代表人：滕懿麟 注册资本：1000万元人民币 成立时间：2004-03-26 ,邮箱：zhang.zan@frontnetworks.com电话：010-65887710 更多号码 ,地址：北京市朝阳区东土城路14号1层0101内01-02房间  ,科学研究和技术服务业,0
力安邦(北京)科技有限公司,法定代表人：宋振强 注册资本：2000万人民币元 成立时间：2005-11-09 ,邮箱：-电话：- ,地址：北京市北京经济技术开发区康定街15号4号  ,科学研究和技术服务业,0
势合能力公关咨询(北京)有限责任公司,法定代表人：肖辉 注册资本：1000万元人民币 成立时间：2008-06-25 ,邮箱：yub@popower.com电话：010-84430388 ,地址：北京市朝阳区酒仙桥北路9号(厂区)10幢首层1105-4单元  ,租赁和商务服务业,0
包头东方希望铝合金有限公司,法定代表人：张轮大 注册资本：3000万人民币元 成立时间：2008-01-08 ,邮箱：zhangxx27@easthope.cn电话：0472-2623907 更多号码 ,地址：内蒙古自治区包头稀土高新区希望工业园区白云路西南绕城公路北  ,制造业,0
包头市华光电子有限责任公司,法定代表人：李双印 注册资本：200万人民币元 成立时间：2008-06-17 ,邮箱：-电话：- ,地址：包头稀土高新区校园南路以南劳动路以西  ,批发和零售业,0
包头市广和表面工程技术有限责任公司,法定代表人：周志刚 注册资本：200万元人民币 成立时间：2006-03-25 ,邮箱：1057904078@qq.com电话：14747353553 更多号码 ,地址：内蒙古自治区包头市稀土高新区留创园A座401室  ,科学研究和技术服务业,0
包头市昊正包装制品有限责任公司,法定代表人：王培忠 注册资本：2000万元人民币 成立时间：2008-06-30 ,邮箱：bthz316@163.com电话：0472-7100501 更多号码 ,地址：内蒙古自治区包头稀土高新区滨河新区景泰路1号美室层双住宅小区2-1302  ,制造业,0
包头市耀丰成功铝业有限公司,法定代表人：李基贤 注册资本：500万人民币元 成立时间：2012-07-04 ,邮箱：2723966039@qq.com电话：0472-6978737 更多号码 ,地址：内蒙古自治区包头稀土高新区希望工业园区成功铝业院内西大门处  ,批发和零售业,0
包头物华特种材料有限公司,法定代表人：马帅 注册资本：1300万元人民币 成立时间：2004-03-18 ,邮箱：-电话：13947236169 更多号码 ,地址：内蒙古自治区包头市稀土高新区校园路南  ,批发和零售业,0
北京STREAMWIDE科技有限公司,法定代表人：毕克林 注册资本：30万美元 成立时间：2007-10-09 ,邮箱：23901218@QQ.COM电话：010-82503886 更多号码 ,地址：北京市海淀区中关村大街甲59号文化大厦1009室  ,科学研究和技术服务业,0
北京一九易站电子商务有限公司,法定代表人：叶军 注册资本：1000万元人民币 成立时间：2009-12-23 ,邮箱：yejun@19e.com.cn电话：010-57386000 更多号码 ,地址：北京市海淀区农大南路88号1号楼二层220室  ,批发和零售业,0
北京一维天地科技有限公司,法定代表人：罗力承 注册资本：1000万元人民币 成立时间：2006-03-09 ,邮箱：shliu@ronglian.com电话：010-62602000 更多号码 ,地址：北京市朝阳区酒仙桥北路甲10号院106号楼1至7层730室  ,科学研究和技术服务业,0
北京一起玩网络科技有限公司,法定代表人：许宗生 注册资本：100万美元 成立时间：2003-08-11 ,邮箱：-电话：- ,地址：北京市海淀区远大路1号6层A079号  ,科学研究和技术服务业,0
北京七星华创集成电路装备有限公司,法定代表人：张国铭 注册资本：2000万元人民币 成立时间：2007-10-17 ,邮箱：xuhongdong@naura.com电话：010-61468613 更多号码 ,地址：北京市顺义区竺园三街6号(天竺综合保税区)  ,制造业,0
北京七星华电科技集团有限责任公司,法定代表人：赵炳弟 注册资本：96814.95万元人民币 成立时间：1999-06-10 ,邮箱：757534628@qq.com电话：010-84568753 更多号码 ,地址：北京市朝阳区酒仙桥东路1号  ,科学研究和技术服务业,0
北京七星宏泰电子设备有限责任公司,法定代表人：张红 注册资本：200万人民币元 成立时间：2006-02-07 ,邮箱：xuhongdong@naura.com电话：010-61468613 更多号码 ,地址：北京市朝阳区酒仙桥东路1号M5厂房  ,制造业,0
北京万云易博达信息技术有限公司,法定代表人：邹建明 注册资本：1000万人民币元 成立时间：2002-07-15 ,邮箱：bjwyebdxz@sina.cn电话：010-68400770 ,地址：北京市海淀区北洼西里55号办公楼二层  ,科学研究和技术服务业,0
北京万博天地网络技术股份有限公司,法定代表人：王向明 注册资本：6430万元人民币 成立时间：1999-06-21 ,邮箱：guojingming@wnt.com.cn电话：010-62771999 更多号码 ,地址：北京市海淀区清华大学华业大厦二区三层  ,科学研究和技术服务业,0
北京万博网迅科技有限公司,法定代表人：崔小利 注册资本：1000万人民币元 成立时间：2000-12-07 ,邮箱：websev@163.com电话：010-51895421 ,地址：北京市海淀区中关村南大街甲18号院1-4号楼14层D座14-14D  ,科学研究和技术服务业,0
北京万古科技股份有限公司,法定代表人：鲍鹏 注册资本：1450万元人民币 成立时间：2000-10-31 ,邮箱：linda.liu@vgtech.com.cn电话：010-50955854 更多号码 ,地址：北京市海淀区建西苑中里1号楼-1层商业B131号  ,科学研究和技术服务业,0
北京万学教育科技有限公司,法定代表人：张锐 注册资本：1053.7408万元人民币 成立时间：2006-08-15 ,邮箱：qyu@wanxue.cn电话：010-62682233 更多号码 ,地址：北京市海淀区北四环西路66号第三极大厦A座17层1701、1702、1703  ,科学研究和技术服务业,0
北京万家天能新能源股份有限公司,法定代表人：解卫 注册资本：3500万元人民币 成立时间：2006-04-07 ,邮箱：sunnan@kunlunsolar.com电话：15810945772 更多号码 ,地址：北京市怀柔区雁栖工业开发区雁栖大街6号  ,制造业,0
北京万康通信网络技术有限公司,法定代表人：崔毓嘉 注册资本：2000万人民币元 成立时间：1999-09-20 ,邮箱：bjwancom@wancom.com.cn电话：010-63156462 ,地址：北京市西城区宣武门外大街28号A1801号  ,科学研究和技术服务业,0
北京万思维通信技术有限公司,法定代表人：蒙惠明 注册资本：5000万元人民币 成立时间：2009-03-13 ,邮箱：office@wellsericenet.com电话：010-82237855 更多号码 ,地址：北京市海淀区花园路2号2号楼506室  ,科学研究和技术服务业,0
北京万户网络技术有限公司,法定代表人：吕宾 注册资本：2470万元人民币 成立时间：2003-08-12 ,邮箱：875205057@qq.com电话：010-82961238-8099 ,地址：北京市海淀区安宁庄西路9号院29号楼907室  ,信息传输、软件和信息技术服务业,0
北京万普世纪科技有限公司,法定代表人：陈昊阳 注册资本：1050万元人民币 成立时间：2005-10-09 ,邮箱：cyx@waps.cn电话：010-64522030 更多号码 ,地址：北京市海淀区中关村东路66号1号楼2层商业4-128  ,科学研究和技术服务业,0
北京万林克网络技术股份有限公司,法定代表人：马东 注册资本：1955万元人民币 成立时间：2003-06-11 ,邮箱：13601330223@139.com电话：010-64869900 ,地址：北京市朝阳区小营北路19号3层306室  ,信息传输、软件和信息技术服务业,0
北京万格迪信息技术有限公司,法定代表人：张大庆 注册资本：100万元人民币 成立时间：2001-08-09 ,邮箱：info@vangand.com电话：010-52880229 更多号码 ,地址：北京市海淀区中关村新科祥园2号楼3层301  ,科学研究和技术服务业,0
北京万泰中联科技股份有限公司,法定代表人：张晓斌 注册资本：2658万元人民币 成立时间：2010-08-13 ,邮箱：bjwantup@163.com电话：010-63705396 更多号码 ,地址：北京市丰台区南四环西路188号十八区20号楼1至11层101内2层201  ,科学研究和技术服务业,0
北京万盛通盈科技有限公司,法定代表人：王艳 注册资本：60万人民币元 成立时间：2000-08-17 ,邮箱：-电话：- ,地址：北京市海淀区中关村大街11号10层1005  ,科学研究和技术服务业,0
北京万维佳和科技有限公司,法定代表人：李炜 注册资本：1000万人民币元 成立时间：2004-07-08 ,邮箱：823412076@qq.com电话：010-62968813 ,地址：北京市海淀区上地三街9号F座3层302室  ,科学研究和技术服务业,0
北京万维信达科技有限公司,法定代表人：徐泽权 注册资本：1000万元人民币 成立时间：2004-07-30 ,邮箱：wanghai@elovo.com.cn电话：010-59412823 ,地址：北京市海淀区苏州街33号1109  ,科学研究和技术服务业,0
北京万维天空科技有限公司,法定代表人：陈宝珍 注册资本：420万元人民币 成立时间：2004-01-30 ,邮箱：-电话：- ,地址：北京市海淀区信息路7号18号楼409A  ,科学研究和技术服务业,0
北京万维美思科技有限责任公司,法定代表人：孙志勇 注册资本：1100万人民币元 成立时间：2004-04-12 ,邮箱：497349361@qq.com电话：010-62669812 ,地址：北京市海淀区上地十街1号院上地辉煌国际中心4号楼1501室  ,科学研究和技术服务业,0
北京万联国通通信技术有限公司,法定代表人：王兆楠 注册资本：1250万元人民币 成立时间：2003-09-08 ,邮箱：13810381653@139.com电话：010-86481018 更多号码 ,地址：北京市朝阳区慧忠北里406号楼1015  ,科学研究和技术服务业,0
北京万讯博通科技发展有限公司,法定代表人：王平 注册资本：1250万人民币元 成立时间：2002-12-27 ,邮箱：wangping@wise-tech.com.cn电话：010-50955700 更多号码 ,地址：北京市海淀区永嘉北路8号A座六层601-603  ,科学研究和技术服务业,0
北京万讯通科技发展有限公司,法定代表人：李婷婷 注册资本：1500万人民币元 成立时间：2002-07-05 ,邮箱：admin@fenc.com.cn电话：010-58208808 ,地址：北京市朝阳区酒仙桥乙21号朝阳佳丽饭店内二层2203房间  ,科学研究和技术服务业,0
北京万邦科仪科贸有限公司,法定代表人：张湧 注册资本：1000万人民币元 成立时间：2000-08-31 ,邮箱：zhangli670903@qq.com电话：010-53006250-808 更多号码 ,地址：北京市石景山区实兴大街30号院3号楼2层A-1829房间  ,科学研究和技术服务业,0
北京三一工程机械有限公司,法定代表人：喻明忠 注册资本：1000万人民币元 成立时间：2008-07-02 ,邮箱：37517100@qq.com电话：010-80770766 更多号码 ,地址：北京市昌平区科技园区华通路11号4B59室  ,批发和零售业,0
北京三友信电子科技有限公司,法定代表人：吴庆明 注册资本：500万人民币元 成立时间：2010-04-29 ,邮箱：www.nfsyx@126.com电话：010-69719842 ,地址：北京市昌平区超前路37号1幢3层4-3-5  ,科学研究和技术服务业,0
北京三友信电子路桥设备有限公司,法定代表人：张葆春 注册资本：15万美元 成立时间：1996-02-09 ,邮箱：-电话：- ,地址：北京市昌平县科技园区超前路5号  ,制造业,0
北京三友汇智生物技术有限公司,法定代表人：陈默 注册资本：500万元人民币 成立时间：2006-12-31 ,邮箱：1010012559@qq.com电话：010-69702734 ,地址：北京市昌平区科技园区超前路5号A座416室  ,科学研究和技术服务业,0
北京三友知识产权代理有限公司,法定代表人：李辉 注册资本：1000万元人民币 成立时间：1996-04-08 ,邮箱：sanyou@sanyouip.com电话：010-88091921 更多号码 ,地址：北京市西城区金融大街35号国际企业大厦16层A座  ,租赁和商务服务业,0
北京三合中兴贸易有限公司,法定代表人：李岩 注册资本：500万人民币元 成立时间：2009-03-16 ,邮箱：360774848@qq.com电话：010-82856848 更多号码 ,地址：北京市海淀区中关村大街27号15层1510-3  ,批发和零售业,0
北京三士龙腾电子技术有限责任公司,法定代表人：刘艳武 注册资本：500万人民币元 成立时间：2003-05-23 ,邮箱：sansch@163.com电话：010-82601069 更多号码 ,地址：北京市海淀区中关村东路18号财智国际大厦A座2001室  ,科学研究和技术服务业,0
北京三多堂传媒股份有限公司,法定代表人：高晓蒙 注册资本：2100万元人民币 成立时间：2007-04-13 ,邮箱：zhaohongyan@sanduotang.com.cn电话：010-62162027 ,地址：北京市海淀区北三环西路48号2号楼19A  ,文化、体育和娱乐业,0
北京三岭基业科技发展有限公司,法定代表人：梁国林 注册资本：500万元人民币 成立时间：2006-02-20 ,邮箱：bjsljy@126.com电话：010-63771258 ,地址：北京市丰台区四环西路一号112室  ,科学研究和技术服务业,0
北京三川智远科技有限公司,法定代表人：刁殿钢 注册资本：1000万元人民币 成立时间：2003-09-18 ,邮箱：yangguangjh@sina.com电话：13521039086 更多号码 ,地址：北京市海淀区罗庄西里碧兴园C座1701  ,科学研究和技术服务业,0
北京三川物流有限公司,法定代表人：彭辉东 注册资本：100万元人民币 成立时间：2009-05-13 ,邮箱：137915@QQ.COM电话：13552676020 更多号码 ,地址：北京市石景山区苹果园南路23号2幢5号  ,交通运输、仓储和邮政业,0
北京三方地基工程有限公司,法定代表人：马成华 注册资本：1800万人民币元 成立时间：1993-04-01 ,邮箱：sanfang999@sina.com电话：010-83682599 ,地址：北京市丰台区科技园星火路10号B座406号  ,建筑业,0
北京三星鹏泰技术咨询有限公司,法定代表人：南龙植(NAM YONGSIK)注册资本：200万美元 成立时间：2000-11-03 ,邮箱：sunghoon.c@cheilpengtai.com电话：010-59030061 更多号码 ,地址：北京市朝阳区工人体育场北路甲2号B栋等3幢裙房515-518单元  ,租赁和商务服务业,0
北京三牛创业电信工程有限公司,法定代表人：张小峰 注册资本：2000万元人民币 成立时间：2007-03-27 ,邮箱：bjsncy@163.com电话：010-52939700 更多号码 ,地址：北京市石景山区八大处高科技园西井路3号3号楼2075室  ,建筑业,0
北京三电迅捷电力工程设计有限公司,法定代表人：张晓君 注册资本：300万人民币元 成立时间：1987-09-04 ,邮箱：13671188582@163.com电话：010-67912566 更多号码 ,地址：北京市丰台区南四环西路188号八区13号楼4层  ,科学研究和技术服务业,0
北京三番嘉业科技发展有限公司,法定代表人：潘坚强 注册资本：50万元人民币 成立时间：2001-01-03 ,邮箱：caiwu_sfjybj@baby178.com电话：010-51185736 更多号码 ,地址：北京市海淀区学清路18号  ,科学研究和技术服务业,0
北京三盾证卡技术有限公司,法定代表人：聂岩 注册资本：95万美元 成立时间：1992-07-15 ,邮箱：3dzk@sina.com电话：010-68428701 更多号码 ,地址：北京市海淀区首都体育馆南路1号  ,制造业,0
北京三箭和众鼎电子有限公司,法定代表人：高瑞三 注册资本：2600万美元 成立时间：2001-01-18 ,邮箱：625212079@qq.com电话：010-67877788 更多号码 ,地址：北京市北京经济技术开发区锦绣街甲16号  ,制造业,0
北京三维天地科技有限公司,法定代表人：金震 注册资本：4000万元人民币 成立时间：1995-07-03 ,邮箱：liml@sunwayworld.com电话：010-82856868 更多号码 ,地址：北京市海淀区彩和坊路11号601  ,科学研究和技术服务业,0
北京三维新动力医疗科技有限公司,法定代表人：梁德利 注册资本：1000万人民币元 成立时间：2007-05-24 ,邮箱：luy@swhr.com.cn电话：010-61779332 更多号码 ,地址：北京市海淀区昌平生命园路23-2号1幢3层A3020室  ,科学研究和技术服务业,0
北京三赢伟业科技有限公司,法定代表人：刘德永 注册资本：3800万元人民币 成立时间：2003-01-24 ,邮箱：administration@foreveross.com电话：010-58700578 更多号码 ,地址：北京市海淀区西小口路66号10幢1层105室  ,科学研究和技术服务业,0
北京三进宇通通信设备有限公司,法定代表人：杜经纬 注册资本：1000万人民币元 成立时间：2000-07-04 ,邮箱：wangwei@gettytime.com电话：010-51652398 ,地址：北京市海淀区清河三街72号23号楼1层1178室  ,批发和零售业,0
北京三迪自动化设备工程有限公司,法定代表人：戴远敏 注册资本：100万人民币元 成立时间：2001-04-20 ,邮箱：liwei@sadetec.com电话：010-62123419 更多号码 ,地址：北京市丰台区丰台镇富丰路2号7层812室(园区)  ,建筑业,0
北京三重镜业有限公司,法定代表人：耿利军 注册资本：5766万人民币元 成立时间：1995-03-03 ,邮箱：bl@bemt.com.cn电话：010-82910839 ,地址：北京市海淀区西三旗建材城西路2号  ,制造业,0
北京三际无限网络科技有限公司,法定代表人：邢文馨 注册资本：850万元人民币 成立时间：2004-06-24 ,邮箱：sanjiwuxian@163.com电话：13121941128 ,地址：北京市昌平区科技园区中兴路10号A218室  ,科学研究和技术服务业,0
北京三鼎光电仪器有限公司,法定代表人：马超 注册资本：12000万元人民币 成立时间：2002-11-08 ,邮箱：348870027@qq.com电话：010-67806820 ,地址：北京市北京经济技术开发区凉水河一街2号院1号楼1-7层  ,制造业,0
北京上行通用信息技术研究所,法定代表人：安佰红 注册资本：300万人民币元 成立时间：1998-10-29 ,邮箱：-电话：- ,地址：北京市海淀区花园路2号北京牡丹电子集团有限责任公司2号楼318室  ,科学研究和技术服务业,0
北京上造影视文化有限公司,法定代表人：金铁木 注册资本：5000万元人民币 成立时间：2010-01-07 ,邮箱：308229853@qq.com电话：010-82251307 ,地址：北京市怀柔区杨宋镇凤翔东大街9号9348室  ,文化、体育和娱乐业,0
北京世佳九生源药业科技有限公司,法定代表人：段重高 注册资本：1000万元人民币 成立时间：2001-08-01 ,邮箱：sunfang@bescholor.com电话：18310620339 更多号码 ,地址：北京市昌平区回龙观镇生命园路20号院7号楼三层315室  ,科学研究和技术服务业,0
北京世元达电子技术有限公司,法定代表人：金雄 注册资本：450万美元 成立时间：2004-08-31 ,邮箱：-电话：- ,地址：北京市北京经济技术开发区永昌南路34号  ,科学研究和技术服务业,0
北京世华国际金融信息有限公司,法定代表人：张斌 注册资本：13000万人民币元 成立时间：1993-10-12 ,邮箱：wangze@300campus.com电话：010-87127023 更多号码 ,地址：北京市北京经济技术开发区地盛西路1号1幢A区2层A1-202室  ,信息传输、软件和信息技术服务业,0
北京世圭谷科技股份有限公司,法定代表人：巩孟龙 注册资本：970万元人民币 成立时间：2007-09-13 ,邮箱：-电话：13910297565 ,地址：北京市海淀区学清路8号科技财富中心B座606室  ,科学研究和技术服务业,0
北京世欣仁达小额贷款股份有限公司,法定代表人：张春奇 注册资本：20000万元人民币 成立时间：2012-06-21 ,邮箱：wangdd@shixinholdings.com电话：010-82660092 更多号码 ,地址：北京市海淀区中关村大街1号15层1500单元  ,金融业,0
北京世熙传媒文化有限公司,法定代表人：刘熙晨 注册资本：430.2778万元人民币 成立时间：2009-03-24 ,邮箱：zhanglihua@3Ccmedia.com.cn电话：010-68061088 ,地址：北京市门头沟区莲石湖西路98号院5号楼2101室  ,文化、体育和娱乐业,0
北京世纪东方科技发展有限公司,法定代表人：王明君 注册资本：300万元人民币 成立时间：2001-09-29 ,邮箱：252756631@qq.com电话：010-58383338 更多号码 ,地址：北京市西城区三里河路6号1号楼1层107-113房间、2层201-213房间  ,信息传输、软件和信息技术服务业,0
北京世纪中彩网络科技有限公司,法定代表人：刘继发 注册资本：5000万元人民币 成立时间：2000-07-12 ,邮箱：22481263@qq.com电话：010-68731234 更多号码 ,地址：北京市海淀区地锦路7号院14号楼五层501(F-141)  ,科学研究和技术服务业,0
北京世纪互联软件开发有限公司,法定代表人：逯玉锁 注册资本：500万元人民币 成立时间：2003-03-18 ,邮箱：wx.ces@163.com电话：010-57910898 更多号码 ,地址：北京市朝阳区酒仙桥北路甲10号院201号楼506-01  ,信息传输、软件和信息技术服务业,0
北京世纪农丰土地科技有限公司,法定代表人：张亚平 注册资本：500万人民币元 成立时间：2005-03-28 ,邮箱：caiwu@bjsjnf.com电话：010-62310979 ,地址：北京市海淀区清华东路17号中国农业大学东校区29号楼C座105  ,科学研究和技术服务业,0
北京世纪创讯信息技术有限责任公司,法定代表人：章理 注册资本：50万元人民币 成立时间：2007-12-05 ,邮箱：764773875@qq.com电话：15811175156 ,地址：北京市石景山区八大处高科技园区西井路3号3号楼1136房间  ,科学研究和技术服务业,0
北京世纪华盛科技发展有限公司,法定代表人：欧朝晖 注册资本：6000万人民币元 成立时间：2010-04-02 ,邮箱：859889@qq.com电话：010-89787575 ,地址：北京市昌平区科技园区超前路9号B座273室  ,科学研究和技术服务业,0
北京世纪同财科技有限公司,法定代表人：王新生 注册资本：500万元人民币 成立时间：2007-08-27 ,邮箱：2388423325@qq.com电话：15911146108 ,地址：北京市海淀区紫竹院路116号嘉豪国际中心C703、C705、C706、C707室  ,科学研究和技术服务业,0
北京世纪图捷电梯系统工程技术有限公司,法定代表人：卢雪莉 注册资本：350.0306万元人民币 成立时间：2000-12-21 ,邮箱：sjtj8202@126.com电话：010-64750879 更多号码 ,地址：北京市海淀区中关村东路18号财智国际大厦A605室  ,科学研究和技术服务业,0
北京世纪图景科技发展有限公司,法定代表人：马名东 注册资本：500万人民币元 成立时间：1998-11-24 ,邮箱：xiongp@cadg.cn电话：010-88848585 更多号码 ,地址：北京市海淀区西三环北路89号三层353室  ,科学研究和技术服务业,0
北京世纪坐标科技股份有限公司,法定代表人：邹学岩 注册资本：600万元人民币 成立时间：2003-07-01 ,邮箱：lujing@cct-group.cn电话：010-58235533 ,地址：北京市海淀区信息路甲28号12层C座12B室  ,科学研究和技术服务业,0
北京世纪奥创石油技术发展有限公司,法定代表人：赵景龙 注册资本：1000万人民币元 成立时间：2001-09-07 ,邮箱：cupc@263.net电话：010-88449102 ,地址：北京市海淀区板井路69号世纪金源国际公寓东区15A  ,科学研究和技术服务业,0
北京世纪宅集成住宅科技有限公司,法定代表人：李卫东 注册资本：1500万元人民币 成立时间：2002-01-21 ,邮箱：zhangna20050618@126.com电话：010-88082402 更多号码 ,地址：北京市海淀区三里河路13号中国建筑文化中心二层展厅  ,科学研究和技术服务业,0
北京世纪实拓科技有限公司,法定代表人：谷闯 注册资本：1000万人民币元 成立时间：2004-03-18 ,邮箱：sjstbj@163.com电话：010-88546348 更多号码 ,地址：北京市海淀区常青园南路通达公司9号院二层西区  ,科学研究和技术服务业,0
北京世纪富玉达电梯有限公司,法定代表人：张建 注册资本：500万元人民币 成立时间：2007-08-27 ,邮箱：zhangjian5558@126.com电话：010-52188190 ,地址：北京市房山区良乡凯旋大街建设路18号-B387  ,批发和零售业,0
北京世纪帝盟科技有限公司,法定代表人：郑亚非 注册资本：100万元人民币 成立时间：2001-08-09 ,邮箱：529743569@qq.com电话：13511052506 ,地址：北京市海淀区中关村东路18号1号楼财智国际大厦A座1101  ,科学研究和技术服务业,0
北京世纪康润医药经营有限责任公司,法定代表人：王丽君 注册资本：6500万人民币元 成立时间：2004-12-03 ,邮箱：434851356@qq.com电话：010-63718512 更多号码 ,地址：北京市朝阳区东三环南路98号1幢3层312、313  ,批发和零售业,0
北京世纪思特技术开发有限公司,法定代表人：赵旭 注册资本：269.07万元人民币 成立时间：2001-05-09 ,邮箱：linbenling@qmg.net电话：010-58816708 更多号码 ,地址：北京市海淀区长春桥路11号1号楼4层405室  ,信息传输、软件和信息技术服务业,0
北京世纪恒丰科技有限责任公司,法定代表人：安佰红 注册资本：100万人民币元 成立时间：2000-09-25 ,邮箱：-电话：- ,地址：北京市海淀区花园路2号北京牡丹电子集团有限责任公司2号楼317室  ,科学研究和技术服务业,0
北京世纪新城科技投资有限公司,法定代表人：韩清岐 注册资本：5000万元人民币 成立时间：2001-05-18 ,邮箱：jade@bjjade.cn电话：010-68940099 ,地址：北京市丰台区大成里秀园13号楼一层1269  ,租赁和商务服务业,0
北京世纪方大机电工程有限公司,法定代表人：张敬东 注册资本：70万人民币元 成立时间：2003-10-22 ,邮箱：zhangwj@21stc.com.cn电话：010-82909966 ,地址：北京市海淀区西三旗路中心环岛东南侧生产科研楼  ,建筑业,0
北京世纪明德教育科技股份有限公司,法定代表人：李岩 注册资本：6202.6994万元人民币 成立时间：2006-11-09 ,邮箱：zhanglijiao@ilizhi.com电话：010-62796781 ,地址：北京市海淀区中关村东路1号院8号楼B座B201A  ,科学研究和技术服务业,0
北京世纪星空影业投资有限公司,法定代表人：刘丹 注册资本：18000万元人民币 成立时间：2000-09-29 ,邮箱：JSWMACN@SINA.COM电话：010-65611155-366 更多号码 ,地址：北京市丰台区南四环西路186号四区1号楼6层10单元(园区)  ,租赁和商务服务业,0
北京世纪晨辉科技有限公司,法定代表人：李芸 注册资本：1010万元人民币 成立时间：2000-02-01 ,邮箱：136032878@qq.com电话：010-82483646 ,地址：北京市海淀区苏州街33号5层501  ,科学研究和技术服务业,0
北京世纪普纳公关顾问有限公司,法定代表人：杨春慧 注册资本：400万人民币元 成立时间：2009-06-24 ,邮箱：2862825812@qq.com电话：010-58657903 ,地址：北京市石景山区八大处高科技园区西井路3号3号楼2662房间  ,租赁和商务服务业,0
北京世纪智源教育科技有限公司,法定代表人：李东 注册资本：200万人民币元 成立时间：2005-05-12 ,邮箱：lixh1000@sohu.com电话：010-62767350 ,地址：北京市海淀区中关村东路18号1号楼C-1206-03  ,科学研究和技术服务业,0
北京世纪汇杰科技有限公司,法定代表人：张志欣 注册资本：1000万元人民币 成立时间：2002-06-20 ,邮箱：elisoft@elisoft.com.cn电话：010-57243775 更多号码 ,地址：北京市海淀区学清路甲18号西小楼一层1101室  ,科学研究和技术服务业,0
北京世纪浩博防腐工程有限公司,法定代表人：黄先浩 注册资本：2166万人民币元 成立时间：2006-06-16 ,邮箱：shijihaobo@126.com电话：010-63753788 ,地址：北京市丰台区汽车博物馆东路6号院4号楼盈坤世纪G座602(园区)  ,建筑业,0
北京世纪竹邦能源技术股份有限公司,法定代表人：冯亚林 注册资本：4000万元人民币 成立时间：2003-01-17 ,邮箱：zubom_wz@163.com电话：010-84475005 ,地址：北京市朝阳区东三环北路霞光里18号1号楼B座12层E单元  ,科学研究和技术服务业,0
北京世纪聚合风电技术有限公司,法定代表人：余维洲 注册资本：1000万美元 成立时间：2006-12-06 ,邮箱：jiangna@cwpgroup.com.hk电话：010-88317803 更多号码 ,地址：北京市海淀区首体南路9号9楼2层209、210、211室  ,科学研究和技术服务业,0
北京世纪远扬科技有限公司,法定代表人：杨梅 注册资本：1000万元人民币 成立时间：2004-05-26 ,邮箱：56937313@qq.com电话：13601377682 更多号码 ,地址：北京市海淀区苏州街29号维亚大厦912-913室  ,科学研究和技术服务业,0
北京世纪锐智科技有限公司,法定代表人：蒋波 注册资本：1000万人民币元 成立时间：2001-01-17 ,邮箱：19896239@qq.com电话：010-68249159 ,地址：北京市海淀区复兴路65号实业大厦1414房间  ,信息传输、软件和信息技术服务业,0
北京世纪骏丰频谱科技有限公司,法定代表人：祖巍巍 注册资本：200万人民币元 成立时间：2002-11-15 ,邮箱：15810493698@139.com电话：010-62106668 更多号码 ,地址：北京市海淀区海淀路甲86号豪景大厦A座12层  ,科学研究和技术服务业,0
北京世纪鼎元科技发展有限公司,法定代表人：张晋勇 注册资本：50万人民币元 成立时间：2003-05-28 ,邮箱：LICHEN@BTTTC.COM电话：010-63310266 ,地址：北京市丰台区科学城星火路10号  ,科学研究和技术服务业,0
北京世纪鼎合科技发展有限公司,法定代表人：袁新天 注册资本：51万人民币元 成立时间：2002-02-07 ,邮箱：-电话：- ,地址：北京市海淀区长春桥路11号3号楼1004  ,科学研究和技术服务业,0
北京世联互动技术开发有限公司,法定代表人：吴景植 注册资本：140万美元 成立时间：2007-03-28 ,邮箱：-电话：- ,地址：北京市海淀区王庄路1号清华同方科技大厦B座1710室  ,信息传输、软件和信息技术服务业,0
北京世联互动网络有限公司,法定代表人：吴景植 注册资本：825万美元 成立时间：2004-10-20 ,邮箱：huangyanfen@navercorp.com电话：010-59646000 更多号码 ,地址：北京市朝阳区广顺北大街33号院1号楼二单元9层1001-1室  ,信息传输、软件和信息技术服务业,0
北京东仁思创科技发展有限公司,法定代表人：裴东昕 注册资本：500万元人民币 成立时间：2001-07-17 ,邮箱：pdx@dongren.com.cn电话：010-82896685 ,地址：北京市海淀区上地信息路2号上地国际科技创业园2号楼三层A户  ,科学研究和技术服务业,0
北京东信网泰通信技术有限公司,法定代表人：罗斌 注册资本：1000万元人民币 成立时间：2005-12-29 ,邮箱：13910872401@139.com电话：010-62194299 更多号码 ,地址：北京市海淀区大钟寺13号院1号楼华杰大厦8B5  ,科学研究和技术服务业,0
北京东光微电子有限责任公司,法定代表人：常青 注册资本：3009.4万人民币元 成立时间：1969-04-09 ,邮箱：DGGS878@163.com电话：010-52460608 ,地址：北京市朝阳区酒仙桥路12号  ,制造业,0
