北京银河灵动科技有限公司,'91110108662175627T,2007-05-11,科学研究和技术服务业,北京市,8,北京市海淀区北四环西路9号2108,[]
北京晶海科技有限公司,'91110108MA007WBK6F,2016-08-29,科学研究和技术服务业,北京市,6,北京市北京经济技术开发区经惠东路5号院2号楼2层203,[]
北京航天金羊电梯有限公司,'91110112102417763K,1997-01-24,制造业,北京市,105,北京市通州区永乐经济开发区,"['北京航天金羊电梯有限公司青海分公司', '北京航天金羊电梯有限公司山东分公司', '北京航天金羊电梯有限公司西宁分公司', '北京航天金羊电梯有限公司新疆分公司', '北京航天金羊电梯有限公司甘肃分公司', '北京航天金羊电梯有限公司廊坊分公司', '北京航天金羊电梯有限公司平凉分公司', '北京航天金羊电梯有限公司西北分公司']"
北京天元奥特橡塑有限公司,'911101167596268508,2004-03-02,制造业,北京市,276,北京市怀柔区杨宋镇凤翔东大街2号,"['北京天元奥特橡塑有限公司青岛悬置总成分公司', '北京天元奥特橡塑有限公司长春悬置总成分公司', '北京天元奥特橡塑有限公司青岛分公司', '北京天元奥特橡塑有限公司九渡河组装分公司', '北京天元奥特橡塑有限公司分公司']"
北京车音网科技有限公司,'91110108562106640W,2010-09-13,科学研究和技术服务业,北京市,16,北京市东城区和平里东街11号创新楼A座2-C1号(地上二层),[]
北京三月雨文化传播有限责任公司,'91110108771588789U,2005-01-18,文化、体育和娱乐业,北京市,172,北京市丰台区长辛店射击场路园博园内欧洲园B座西配楼二层201室,"['北京三月雨文化传播有限责任公司合肥分公司', '北京三月雨文化传播有限责任公司莆田分公司', '北京三月雨文化传播有限责任公司宁波分公司']"
北京恒动环境技术有限公司,'91110112600427032R,1996-09-09,科学研究和技术服务业,北京市,50,北京市通州区轻纺服装服饰园区26号,[]
北京伏尔特技术有限公司,'91110107102286513M,1997-09-23,科学研究和技术服务业,北京市,3341,北京市石景山区八大处高科技园区实兴东街1号4196号房间,"['北京伏尔特技术有限公司新疆分公司', '北京伏尔特技术有限公司丰台分公司', '北京伏尔特技术有限公司上海分公司', '北京伏尔特技术有限公司广州分公司', '北京伏尔特技术有限公司杭州分公司', '北京伏尔特技术有限公司成都经营部', '北京伏尔特技术有限公司重庆经营部', '北京伏尔特技术有限公司海口经营部', '北京伏尔特技术有限公司南京分公司']"
北京立普世咖啡设备有限公司,'91110105399005216B,2014-05-15,批发和零售业,北京市,21,北京市朝阳区南湖东园122楼10层南区1108,[]
北京锋速精密科技有限公司,'91110105076638553T,2013-08-06,制造业,北京市,16,北京市顺义区民泰路13号院22号楼1层(科技创新功能区),[]
北京市百朝木业有限责任公司,'91110115721494493B,2000-07-05,制造业,北京市,-,北京市大兴区榆垡镇榆昌路23号,[]
北京科创融安物联网科技有限公司,'911101060536279905,2012-08-28,科学研究和技术服务业,北京市,6,北京市丰台区角门18号枫竹苑二区1号楼3层319,[]
北京森友联合信息技术有限公司,'911101050716817717,2013-07-01,科学研究和技术服务业,北京市,-,北京市朝阳区建国门外建华南路15号1层1-90,[]
北京光线传媒股份有限公司,'91110000722604869A,2000-04-24,文化、体育和娱乐业,北京市,2687,北京市东城区和平里东街11号37号楼11105号,['北京光线传媒股份有限公司广州分公司']
北京九天揽胜科技有限公司,'91110105MA00B3PB44,2017-01-06,科学研究和技术服务业,北京市,-,北京市朝阳区广华居18号楼1层101内部分(盛达伟业孵化器1092号),[]
北京理工亘元科技有限公司,'911101087541703721,2003-09-02,科学研究和技术服务业,北京市,10,北京市海淀区中关村南大街5号683栋1508,['北京理工亘元医药技术开发中心有限公司东至分公司']
北京镭海激光科技有限公司,'91110112553111237B,2010-03-30,科学研究和技术服务业,北京市,63,北京市通州区永乐经济开发区恒业七街6号及6号院22号楼101,[]
北京众达精电科技有限公司,'91110106573216060J,2011-04-07,科学研究和技术服务业,北京市,15,北京市丰台区西四环南路101号6层6019室,[]
北京海达恒信科技有限公司,'91110112766288386R,2004-08-16,科学研究和技术服务业,北京市,2,北京市通州区工业开发区云杉路310号,[]
北京派科思诺网络科技有限责任公司,'91110108692340232M,2009-07-13,科学研究和技术服务业,北京市,47,北京市海淀区西三环北路89号4层B-03室,[]
北京瀚景锦河科技有限公司,'91110108562139338G,2010-09-03,科学研究和技术服务业,北京市,9,北京市海淀区上地东里一区4号楼7层706,[]
北京君信康药业有限公司,'91110229099197009T,2014-05-06,制造业,北京市,43,北京市延庆区延庆经济开发区双杏东街218号(中关村延庆园),[]
北京中航永嘉电子科技有限公司,'91110228339700145N,2015-04-17,科学研究和技术服务业,北京市,-,北京市密云区高岭镇政府办公楼208室-118,[]
北京智鉴科技有限责任公司,'91110108MA002UEW09,2015-12-31,科学研究和技术服务业,北京市,6,北京市海淀区上地西路8号院1-4号楼1层4106,[]
北京微播易科技股份有限公司,'9111010868437474X5,2009-01-07,科学研究和技术服务业,北京市,209,北京市海淀区厂洼街3号2号楼三层C3128,[]
中金金融认证中心有限公司,'91110000759626025U,2004-03-02,科学研究和技术服务业,北京市,468,北京市西城区菜市口南大街平原里20号楼1-7、1-9、1-10,"['中金金融认证中心有限公司上海分公司', '中金金融认证中心有限公司广州分公司']"
北京华信创银科技有限公司,'911101136637388580,2007-06-13,科学研究和技术服务业,北京市,29,北京市顺义区李桥镇南河村河东街10号,[]
北京数字营国信息技术有限公司,'91110108676610511N,2008-06-13,信息传输、软件和信息技术服务业,北京市,36,北京市海淀区西北旺东路10号院东区12号楼B座3层305室,"['北京数字营国信息技术有限公司广州分公司', '北京数字营国信息技术有限公司重庆分公司']"
北京润诺思医疗科技有限公司,'911101145674909441,2010-12-17,科学研究和技术服务业,北京市,60,北京市昌平区科技园区超前路37号,[]
北京华柏思科技有限公司,'91110108740435704Q,2002-07-16,科学研究和技术服务业,北京市,5,北京市海淀区复兴路65号706室,[]
北京森茂金源农业高科技有限公司,'91110112783994442D,2005-12-14,科学研究和技术服务业,北京市,-,北京市通州区潞城镇谢楼村226号,[]
北京点石经纬科技有限公司,'91110108089609372E,2014-01-14,科学研究和技术服务业,北京市,4098,北京市海淀区海淀东三街2号13层1301-05,[]
中煤北京煤矿机械有限责任公司,'91110000102722186N,1981-01-24,制造业,北京市,2092,北京市房山区城关镇矿机路1号,"['中煤北京煤矿机械有限责任公司职工医院', '中煤北京煤矿机械有限责任公司鄂尔多斯分公司']"
北京迅为电子有限公司,'911101085996746416,2012-06-28,制造业,北京市,9,北京市海淀区丰慧中路7号新材料创业大厦4层409室,[]
北京星光斯达机电设备有限公司,'91110115799977436H,2007-03-21,批发和零售业,北京市,50,北京市大兴区西红门镇北兴路(东段)2号1栋225室,['北京星光斯达机电设备有限公司伊春星光斯达分公司']
北京德馨康益生物科技有限公司,'91110105661566116J,2007-04-25,科学研究和技术服务业,北京市,7,北京市朝阳区十八里店乡十八里店村八号B座37-44号,"['北京德馨康益生物科技有限公司鹰手营子服务部', '北京德馨康益生物科技有限公司葫芦岛分公司', '北京德馨康益生物科技有限公司于洪分公司', '北京德馨康益生物科技有限公司庄河分公司', '北京德馨康益生物科技有限公司张家口分公司']"
北京艾法斯特科技发展有限公司,'91110108MA007P3C04,2016-08-19,科学研究和技术服务业,北京市,2,北京市海淀区中关村北一街4号院7号楼1层107室,[]
北京盛开互动科技有限公司,'911101087786053853,2005-08-05,科学研究和技术服务业,北京市,31,北京市海淀区中关村东路18号1号楼17层B-2003,[]
北京水准源点环境科技有限公司,'91110105MA0097CL39,2016-11-01,科学研究和技术服务业,北京市,-,北京市朝阳区北辰东路8号11号楼(R座)10层1006室,[]
北京衡天北斗科技有限公司,'91110108666270736M,2007-08-22,科学研究和技术服务业,北京市,25,北京市海淀区西三旗建材城中路12号院16号平房,[]
北京普诺旺康医药科技有限公司,'91110115MA0078AA2P,2016-07-27,科学研究和技术服务业,北京市,6,北京市大兴区中关村科技园区大兴生物医药产业基地永旺路22号4幢3层,[]
北京建元天地环保科技有限公司,'91110105681248959Q,2008-09-26,科学研究和技术服务业,北京市,5,北京市朝阳区北沙滩1号院37号楼1至5层内1层127室,"['北京建元天地环保科技有限公司山东分公司', '北京建元天地环保科技有限公司销售分公司']"
北京溯农科技有限公司,'911101083303867195,2015-02-13,信息传输、软件和信息技术服务业,北京市,11,北京市海淀区上地信息路2号(北京实创高科技发展总公司2-2号D栋1-8层)八层803室,[]
北京嘉瑞环保股份有限公司,'91110108740414727D,2002-07-02,水利、环境和公共设施管理业,北京市,24,北京市海淀区蓝靛厂东路2号院金源时代商务中心B座6C,[]
北京鹏翔友科技有限公司,'91110229355304054B,2015-08-28,租赁和商务服务业,北京市,-,北京市延庆区旧县镇古城村古城大街29号103室,[]
北京富耐恩电子设备有限公司,'911101175960411445,2012-05-17,批发和零售业,北京市,25,北京市平谷区中关村科技园区平谷园兴谷A区兴谷东路2号,[]
北京容联易通信息技术有限公司,'911101086876335404,2009-03-31,科学研究和技术服务业,北京市,114,北京市海淀区苏州街72号院2号楼四层北侧A5号,"['北京容联易通信息技术有限公司青岛分公司', '北京容联易通信息技术有限公司广州分公司', '北京容联易通信息技术有限公司深圳分公司', '北京容联易通信息技术有限公司朝阳分公司', '北京容联易通信息技术有限公司西安第二分公司', '北京容联易通信息技术有限公司成都第一分公司', '北京容联易通信息技术有限公司武汉分公司', '北京容联易通信息技术有限公司吉林分公司', '北京容联易通信息技术有限公司长春分公司', '北京容联易通信息技术有限公司上海分公司', '北京容联易通信息技术有限公司西安分公司', '北京容联易通信息技术有限公司湖南分公司', '北京容联易通信息技术有限公司成都分公司']"
北京新岸线移动多媒体技术有限公司,'91110108666268249M,2007-08-22,科学研究和技术服务业,北京市,70,北京市海淀区中关村东路1号院8号楼(清华科技园科技大厦A座17层1701室),[]
北京保利泰克塑料制品有限公司,'911101117447000771,2002-11-27,制造业,北京市,89,北京市房山区长阳镇北广阳城村,[]
北京启迪清风科技有限公司,'91110228MA00AJ3100,2016-12-19,科学研究和技术服务业,北京市,21,北京市密云区经济开发区兴盛南路8号开发区办公楼501室-1850(经济开发区集中办公区),[]
北京小乐文化发展有限公司,'91110102MA00C5Y45J,2017-02-27,文化、体育和娱乐业,北京市,12,北京市西城区百万庄大街16号1号楼7层1737室,[]
北京环境特性研究所,'-,-,-,-,-,-,[]
北京天琴合创技术有限公司,'91110108MA00BDDX5L,2017-01-18,科学研究和技术服务业,北京市,7,北京市海淀区上地十街1号院1号楼17层1705,[]
北京金向标教育科技有限公司,'91110108590631397G,2012-02-24,科学研究和技术服务业,北京市,21,北京市海淀区知春路63号51号楼十五层1506,[]
北京羽实箫恩信息技术股份有限公司,'91110108694991813J,2009-09-17,信息传输、软件和信息技术服务业,北京市,41,北京市海淀区阜成路73号裕惠大厦B座5层502A号,[]
北京市京洲计算机有限公司,'9111010810203392XT,1993-04-08,科学研究和技术服务业,北京市,2,北京市海淀区西三旗悦秀路76号院C座3层C307室、C309室、C311室、C313室,"['北京市京洲计算机有限公司长春分公司', '北京市京洲计算机有限公司广州分公司']"
北京默契破冰科技有限公司,'91110108344376159A,2015-06-17,科学研究和技术服务业,北京市,24,北京市海淀区上庄镇上庄路115号院1层1092号,['北京默契破冰科技有限公司北京分公司']
鼎视传媒股份有限公司,'91110000778601771N,2005-08-10,文化、体育和娱乐业,北京市,36,北京市顺义区天竺空港工业区A区天柱路28号1幢202室,[]
北京大城绿川科技有限公司,'911101085808346840,2011-08-16,科学研究和技术服务业,北京市,31,北京市海淀区丰贤中路7号3号楼4层412室,[]
北京欧谊德科技有限公司,'911101086950374073,2009-09-04,科学研究和技术服务业,北京市,78,北京市海淀区学清路9号汇智大厦A座811,[]
北京月新时代科技股份有限公司,'9111010875333972X7,2003-08-07,科学研究和技术服务业,北京市,86,北京市海淀区北三环西路25号27号楼四层4001室,[]
北京智普信科技股份有限公司,'91110108672846332F,2008-02-27,科学研究和技术服务业,北京市,28,北京市海淀区北四环西路52号6层602-8室,['北京智普信科技股份有限公司无锡分公司']
北京赛林克五金制品有限公司,'91110113600067292E,1997-07-17,制造业,北京市,72,北京市顺义区李桥镇任李路沿河段176号,['北京赛林克五金制品有限公司顺义分公司']
北京科天鸿日科技有限公司,'91110108687620803W,2009-04-07,科学研究和技术服务业,北京市,13,北京市海淀区温泉镇温泉村双坡路9号院1号楼1层,[]
北京京瀚禹电子工程技术有限公司,'911101086774083588,2008-07-03,科学研究和技术服务业,北京市,138,北京市昌平区沙河镇松兰堡村西海特光电院内办公楼1层102室,['北京京瀚禹电子工程技术有限公司分公司']
北京七维视觉科技有限公司,'91110101306551438N,2014-08-08,科学研究和技术服务业,北京市,56,北京市东城区和平里东街11号3号楼2-A1号,[]
北京内训宝科技有限公司,'91110108MA002UXE4C,2015-12-31,科学研究和技术服务业,北京市,7,北京市海淀区永澄北路2号院1号楼A座四层405-26室,[]
北京迈达斯钢结构工程有限公司,'91110106076632303D,2013-08-09,建筑业,北京市,5,北京市丰台区葆台北路6号一区39号楼3层6号,[]
北京泽创天成生物医药科技有限公司,'91110105MA002J9E15,2015-12-16,科学研究和技术服务业,北京市,10,北京市朝阳区利泽中园106号楼3层313A、315A,[]
北京佰能智诚技术有限公司,'911101083064219166,2014-07-10,科学研究和技术服务业,北京市,30,北京市海淀区西三旗建材城东路18号311室,[]
北京通利广发信息工程有限公司,'91110117357931684C,2015-09-08,批发和零售业,北京市,2,北京市平谷区镇罗营镇镇罗营东街5号,[]
北京起源爱心生物科技有限公司,'91110114MA008PPWXD,2016-10-09,科学研究和技术服务业,北京市,-,北京市昌平区回龙观镇生命园路20号院8幢4号区域,[]
北京理工华创电动车技术有限公司,'9111010856039233X6,2010-08-17,科学研究和技术服务业,北京市,157,北京市海淀区西三环北路甲2号院6号楼17层02室,['北京理工华创电动车技术有限公司顺义分公司']
北京木木灯网络科技有限公司,'91110114MA004UBN93,2016-04-13,科学研究和技术服务业,北京市,15,北京市昌平区回龙观镇建材城西路87号2号楼7层1单元727,[]
北京维盛新仪科技有限公司,'91110108736461651C,2002-02-05,科学研究和技术服务业,北京市,11,北京市海淀区太阳园6号楼1302号,['北京维盛新仪科技有限公司西城分公司']
北京合瑞华思科技有限公司,'91110108665636732R,2007-07-26,科学研究和技术服务业,北京市,-,北京市昌平区回龙观镇立业路13号1幢1至3层101-3003,[]
北京安富宝科技有限公司,'91110102MA004PMH64,2016-04-07,科学研究和技术服务业,北京市,23,北京市西城区阜成门外大街2号B2003,[]
北京国土丹青工程技术有限公司,'91110108089613558N,2014-01-16,科学研究和技术服务业,北京市,-,北京市海淀区清华东路16号艺海大厦13层1303室(东升地区),[]
北京天洁环保设备有限公司,'911101145548747977,2010-04-27,制造业,北京市,2,北京市昌平区马池口镇白浮村189号,[]
北京汇通天下物联科技有限公司,'911101085694855326,2011-02-25,科学研究和技术服务业,北京市,261,北京市海淀区农大南路1号院2号楼A座605室,"['北京汇通天下物联科技有限公司湖南分公司', '北京汇通天下物联科技有限公司江苏分公司', '北京汇通天下物联科技有限公司长春分公司', '北京汇通天下物联科技有限公司兰州分公司', '北京汇通天下物联科技有限公司福建分公司', '北京汇通天下物联科技有限公司贵州分公司', '北京汇通天下物联科技有限公司安徽分公司', '北京汇通天下物联科技有限公司宁夏分公司', '北京汇通天下物联科技有限公司江西分公司', '北京汇通天下物联科技有限公司浙江分公司', '北京汇通天下物联科技有限公司河南分公司', '北京汇通天下物联科技有限公司陕西分公司', '北京汇通天下物联科技有限公司河北分公司', '北京汇通天下物联科技有限公司湖北分公司', '北京汇通天下物联科技有限公司黑龙江分公司']"
北京中广上洋科技股份有限公司,'911101085674239878,2011-01-11,信息传输、软件和信息技术服务业,北京市,122,北京市海淀区丰慧中路7号新材料创业大厦10层10层南侧办公1001号,[]
北京微呼科技有限公司,'911101083066235264,2014-07-30,信息传输、软件和信息技术服务业,北京市,-,北京市朝阳区北三环东路28号易亨大厦9层902室,['北京微呼科技有限公司泰州分公司']
北京墨工战艺科技有限公司,'91110108MA008Q5116,2016-10-13,科学研究和技术服务业,北京市,5,北京市海淀区上地十街1号院5号楼17层1720,[]
北京神州国创科技有限公司,'91110114592318476E,2012-03-16,科学研究和技术服务业,北京市,3,北京市昌平区回龙观镇科星西路106号院2号楼13层1308,[]
北京一只船教育科技有限公司,'91110105MA003Y8Y5T,2016-03-03,科学研究和技术服务业,北京市,74,北京市朝阳区劲松三区甲302楼13层1306A室,['北京一只船教育科技有限公司昌平分公司']
北京帮安迪信息科技股份有限公司,'91110108600376255L,2001-10-15,信息传输、软件和信息技术服务业,北京市,29,北京市海淀区上地十街1号院3号楼12层1210,[]
北京极致车网科技有限公司,'91110108318282677D,2014-11-26,科学研究和技术服务业,北京市,115,北京市海淀区上地佳园1号楼裙房2段二层2026室,[]
北京雷蒙赛博机电技术有限公司,'91110116102600189T,1995-11-30,制造业,北京市,75,北京市怀柔区雁栖经济开发区雁栖北一街1号,"['北京雷蒙赛博机电技术有限公司西安办事处', '北京雷蒙赛博机电技术有限公司北京办事处']"
时代英杰国际教育科技(北京)有限公司,'911101087662759728,2004-08-19,科学研究和技术服务业,北京市,3,北京市海淀区西四环北路158号1幢7层A7334号,[]
北京博远寰宇电子科技有限公司,'91110113575160929N,2011-05-27,科学研究和技术服务业,北京市,8,北京市顺义区天竺空港工业区B区裕华路28号,[]
北京福尔安娜科技发展有限公司,'91110105774745954C,2005-04-22,科学研究和技术服务业,北京市,4,北京市海淀区永丰屯538号3号楼322室,[]
北京市蓝宝新技术股份有限公司,'911101021019866142,1993-02-17,科学研究和技术服务业,北京市,13,北京市西城区新街口外大街8号5幢007号,['北京市蓝宝新技术有限公司柳州分公司']
北京融安特智能科技股份有限公司,'911101125695444753,2011-01-24,科学研究和技术服务业,北京市,1732,北京市通州区中关村科技园区通州园金桥科技产业基地环科中路17号55号楼,"['北京融安特智能科技股份有限公司东营分公司', '北京融安特智能科技股份有限公司济南分公司', '北京融安特智能科技股份有限公司合肥分公司']"
北京慧萌信安软件技术有限公司,'91110114571219444F,2011-03-29,信息传输、软件和信息技术服务业,北京市,420,北京市昌平区沙河镇北二村131号C区5206,[]
北京瑞鹏天乘信息技术有限公司,'91110108059235824M,2012-12-21,科学研究和技术服务业,北京市,8,北京市海淀区上地信息路1号1号楼1801,[]
中铁电气化铁路运营管理有限公司,'91110117678750307U,2008-08-06,交通运输、仓储和邮政业,北京市,12811,北京市平谷区山东庄镇府前路9号B座101室,[]
一天宅品科技有限公司,'91110113MA00DGMW37,2017-04-13,科学研究和技术服务业,湖南省,-,宁乡经济技术开发区永佳东路,['长沙一天宅品科技有限公司']
北京恒信源文化有限公司,'911101087715953998,2005-01-17,文化、体育和娱乐业,北京市,11,北京市海淀区西直门北大街32号院2号楼8层801-2,[]
北京诺亚同舟医疗技术有限公司,'91110108736486162P,2002-03-07,科学研究和技术服务业,北京市,41,北京市海淀区四季青路8号5层525号,"['北京诺亚同舟医疗技术有限公司分公司', '北京诺亚同舟医疗技术有限公司销售分公司']"
北京方南时代科技有限公司,'91110105MA003K227J,2016-01-28,科学研究和技术服务业,北京市,8,北京市朝阳区新房路1号院1号楼2层201内0033,['北京方南时代科技有限公司杭州分公司']
北京一亩田新农网络科技有限公司,'91110108580891646T,2011-08-01,科学研究和技术服务业,北京市,122,北京市海淀区西小口路66号中关村东升科技园B-6号楼A座6层A602B室,['北京一亩田新农网络科技有限公司扶沟分公司']
北京赛普泰克技术有限公司,'911101050672568951,2013-05-08,科学研究和技术服务业,北京市,31,北京市朝阳区来广营中路甲一号朝来高科技产业园9号写字楼四层401-402;408-409号房间,[]
北京信诺瑞得软件系统有限公司,'911103025621414110,2010-09-01,信息传输、软件和信息技术服务业,北京市,30,北京市北京经济技术开发区经海二路29号院4号楼三层302室,[]
北京奥维亚生物技术有限公司,'911101156000902063,2001-07-04,科学研究和技术服务业,北京市,13,北京市大兴区工业开发区金辅路甲2号B座5层,[]
中国昆仑工程有限公司,'91110000100005255X,1986-10-30,建筑业,北京市,562,北京市海淀区增光路21号,"['中国昆仑工程公司大庆分公司', '中国昆仑工程公司上海分公司', '中国昆仑工程有限公司辽宁分公司', '中国昆仑工程有限公司吉林分公司', '中国昆仑工程公司辽宁分公司']"
北京星英联微波科技有限责任公司,'91110108355240388Q,2015-08-27,科学研究和技术服务业,北京市,48,北京市海淀区农大南路1号院5号楼4层406,[]
北京亚太汽车底盘系统有限公司,'91110115669903789C,2007-12-14,制造业,北京市,174,北京市大兴区采育镇北京采育经济开发区育隆大街2号,[]
北京正阳寰宇科技有限公司,'91110229587728227W,2011-12-12,科学研究和技术服务业,北京市,-,北京市延庆区中关村延庆园风谷四路8号院27号楼1625,[]
北京图航科技有限公司,'91110102MA008LB40L,2016-09-29,科学研究和技术服务业,北京市,5,北京市西城区百万庄大街16号1号楼7层1750室,[]
北京思凯通科技有限公司,'911101087541906999,2003-08-26,科学研究和技术服务业,北京市,20,北京市海淀区清河安宁庄路4号10号楼206室,"['北京思凯通科技有限公司上海分公司', '北京思凯通科技有限公司成都分公司', '北京思凯通科技有限公司沈阳分公司', '北京思凯通科技有限公司郑州分公司', '北京思凯通科技有限公司西安分公司']"
北京京诚科林环保科技有限公司,'91110302762152318M,2004-05-09,科学研究和技术服务业,北京市,21,北京市北京经济技术开发区建安街7号402室,[]
北京陶乐山水东方医药文化传播有限公司,'91110105MA0078461Y,2016-07-08,文化、体育和娱乐业,北京市,8,北京市朝阳区阜通东大街1号院3号楼3单元13层131612,[]
北京博英科技有限公司,'91110105306677794Q,2014-08-25,科学研究和技术服务业,北京市,-,北京市朝阳区西大望路甲12号2号楼(国家广告产业园区孵化器27703号),[]
北京水木联合科技有限公司,'91110116MA001N9U8B,2015-11-05,科学研究和技术服务业,北京市,5,北京市海淀区三里河路11号5层518,[]
北京华翔电炉技术有限责任公司,'91110115101625202H,1988-02-01,科学研究和技术服务业,北京市,68,北京市大兴区旧宫镇工业区北西甲10号,[]
北京首华科技发展有限公司,'911101071019293291,1992-05-15,科学研究和技术服务业,北京市,106,北京市石景山区古城南路81号,[]
北京嘉士宝科技有限公司,'91110105071682192H,2013-07-01,科学研究和技术服务业,北京市,30,北京市顺义区天竺镇天竺家园17号17幢2层251室,[]
北京中科佐迪克电子科技发展有限公司,'911101087614370552,2004-04-12,科学研究和技术服务业,北京市,9,北京市海淀区知春路128号1406,[]
北京新科以仁科技发展有限公司,'911101087177286644,1999-09-17,科学研究和技术服务业,北京市,135,北京市海淀区西直门北大街甲43号305室,"['北京新科以仁科技发展有限公司连云港分公司', '北京新科以仁科技发展有限公司深圳分公司']"
北京金沐森科技股份有限公司,'91110106MA00EPU02F,2017-05-17,科学研究和技术服务业,北京市,40,北京市朝阳区小红门乡龙爪树南里68号1号楼三层309号,[]
北京筑龙伟业科技股份有限公司,'9111010872396863XU,2000-09-18,科学研究和技术服务业,北京市,112,北京市海淀区甘家口185号新新商务楼506-510室,[]
北京福务生教育科技有限公司,'91110105335582372T,2015-04-13,科学研究和技术服务业,北京市,10,北京市朝阳区慈云寺1号院3号楼1层、2层(八里庄孵化器2-1205号),[]
北京易普斯咨询有限责任公司,'91110108600366487H,2001-10-19,租赁和商务服务业,北京市,65,北京市海淀区北太平庄路25号北京豪威大厦518室,"['北京易普斯咨询有限责任公司上海分公司', '北京易普斯咨询有限责任公司四川分公司']"
北京华利顺诚科技有限公司,'9111010569496265XG,2009-10-12,科学研究和技术服务业,北京市,2,北京市朝阳区金盏乡雷庄日盛达工业区108-005号,[]
北京华逸飞科技发展有限公司,'91110115665630736Y,2007-08-02,科学研究和技术服务业,北京市,42,北京市大兴区物顺南路7号院5号楼1至2层,['北京华逸飞科技发展有限公司上海分公司']
北京中高新创科技发展有限公司,'9111010776218570X7,2004-04-27,科学研究和技术服务业,北京市,-,北京市石景山区实兴大街30号院17号楼7层99号,[]
北京东旭达科技有限公司,'91110107596045663X,2012-05-15,科学研究和技术服务业,北京市,1,北京市石景山区实兴大街30号院3号楼2层A-0168房间,[]
北京慧典云医科技股份有限公司,'911101086843985573,2008-12-23,科学研究和技术服务业,北京市,9,北京市海淀区花园北路14号67幢1层109室,[]
北京红象云腾系统技术有限公司,'9111010806726748XX,2013-05-06,科学研究和技术服务业,北京市,26,北京市海淀区西北旺东路10号院东区5号楼5层506室,[]
北京鑫源九鼎科技有限公司,'91110108774080729H,2005-04-13,科学研究和技术服务业,北京市,12,北京市海淀区世纪科贸大厦C座2101房,"['北京鑫源九鼎科技有限公司三河市燕郊分公司', '北京鑫源九鼎科技有限公司河南分公司']"
北京智慧云杉新能源技术有限公司,'91110108MA0019FW4H,2015-10-19,租赁和商务服务业,北京市,34,北京市朝阳区酒仙桥路10号55号楼一层102室,['北京智慧云杉新能源技术有限公司合肥分公司']
北京天广实生物技术股份有限公司,'91110302747501137G,2003-02-27,科学研究和技术服务业,北京市,79,北京市北京经济技术开发区科创十四街20号院16号楼5单元一层,[]
北京指尖飞舞娱乐科技有限公司,'91110112MA005FNQ48,2016-05-13,科学研究和技术服务业,北京市,-,北京市通州区新华南路39号63幢三层P区056号,[]
北京北排装备产业有限公司,'91110105717784113M,1999-12-10,批发和零售业,北京市,91,北京市朝阳区酒仙桥路乙21号佳丽饭店M42室,[]
北京明天高软科技有限公司,'91110108722602230K,2000-03-30,科学研究和技术服务业,北京市,92,北京市海淀区上地东路25号3层6单元638号,[]
北京广亿兴业科技发展有限公司,'91110108677438258R,2008-06-20,科学研究和技术服务业,北京市,8,北京市海淀区羊坊店路18号2幢4层401-039,['北京广亿兴业科技发展有限公司喀什分公司']
北京优护创智健康科技有限责任公司,'9111010835831571XB,2015-09-23,科学研究和技术服务业,北京市,22,北京市海淀区善缘街1号3层3-216,[]
北京同方科迅技术开发有限公司,'9111010276754509XT,2004-09-16,科学研究和技术服务业,北京市,12,北京市西城区六铺炕二区9号楼一层(德胜园区),[]
北京颐和工程监理有限责任公司,'91110108700263338W,2000-09-21,科学研究和技术服务业,北京市,57,北京市海淀区北四环西路87号院办公楼138室,"['北京颐和工程监理有限责任公司海南分公司', '北京颐和工程监理有限责任公司合肥分公司', '北京颐和工程监理有限责任公司昆明分公司', '北京颐和工程监理有限责任公司深圳分公司', '北京颐和工程监理有限责任公司四川分公司']"
北京科创佳信生物科技有限公司,'911102293552694555,2015-08-25,科学研究和技术服务业,北京市,-,北京市延庆区张山营镇小河屯村三区23号-3室,[]
北京梦蓝杉科技有限公司,'9111010531790901XE,2014-09-22,科学研究和技术服务业,北京市,-,北京市朝阳区驼房营路甲1号院(将台孵化器0923号),[]
北京一人一亩田网络科技有限公司,'911101080991996616,2014-05-14,科学研究和技术服务业,北京市,71,北京市海淀区西小口路66号中关村东升科技园B-6号楼A座六层A602A室,"['北京一人一亩田网络科技有限公司郑州分公司', '北京一人一亩田网络科技有限公司哈尔滨分公司']"
北京联和利泰科技股份有限公司,'91110108762956359T,2004-06-02,信息传输、软件和信息技术服务业,北京市,454,北京市海淀区上地信息产业基地开拓路7号一幢2408,"['北京联和利泰科技股份有限公司深圳分公司', '北京联和利泰科技股份有限公司成都分公司', '北京联和利泰科技股份有限公司上海分公司', '北京联和利泰科技股份有限公司天津分公司']"
北京金信润天信息技术股份有限公司,'91110108X00384091F,2001-08-23,信息传输、软件和信息技术服务业,北京市,226,北京市海淀区阜外亮甲店1号恩济西园产业园15号楼B座303,"['北京金信润天信息技术股份有限公司武汉分公司', '北京金信润天信息技术股份有限公司福建分公司', '北京金信润天信息技术股份有限公司北京分公司', '北京金信润天信息技术股份有限公司山东分公司', '北京金信润天信息技术股份有限公司兰州分公司', '北京金信润天信息技术股份有限公司重庆分公司', '北京金科润天信息技术有限公司福建分公司', '北京金信润天信息技术股份有限公司哈尔滨分公司', '北京金科润天信息技术有限公司南京分公司']"
北京恒科畅达科技有限公司,'91110117306649590L,2014-08-15,科学研究和技术服务业,北京市,-,北京市平谷区林荫北街13号信息大厦802室,[]
